step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,cluster_11187974841_11245328371_11245328374_11494414328_#8more_stopped,cluster_11187974841_11245328371_11245328374_11494414328_#8more_accumulated_waiting_time,cluster_11187974841_11245328371_11245328374_11494414328_#8more_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,1,0.0,0.0,3.563476890005405,0,0.0,0.29126998803755455,0,0.0
10.0,1,0.0,0.0,8.495693024163485,1,0.0,0.265472465149142,1,0.0
15.0,2,2.0,0.18181818181818182,11.651705417508703,2,2.0,0.31644557256506595,2,2.0
20.0,5,15.0,1.0,9.292426337707948,4,15.0,0.19735129915965985,4,15.0
25.0,4,35.0,1.9444444444444444,10.817646614593293,4,35.0,0.19327866684966372,4,35.0
30.0,0,0.0,0.0,14.209454442748594,0,10.0,0.4409767674955033,0,10.0
35.0,2,0.0,0.0,11.287510084215471,1,0.0,0.2370688272314847,1,0.0
40.0,4,3.0,0.1111111111111111,12.063524198293774,3,3.0,0.2624780868085351,3,3.0
45.0,4,14.0,0.5,12.856928838238067,3,18.0,0.2737450013808302,3,18.0
50.0,0,0.0,0.0,14.354687962900137,0,14.0,0.44462063774220895,0,14.0
55.0,2,3.0,0.0967741935483871,13.530962299460132,2,3.0,0.35596948457616834,2,3.0
60.0,6,22.0,0.6285714285714286,12.27794043108079,3,14.0,0.2621522178198501,3,14.0
65.0,4,10.0,0.2777777777777778,12.354751839661022,3,12.0,0.3418383741287925,3,12.0
70.0,5,35.0,0.9459459459459459,14.113817931829283,4,28.0,0.4542595899492617,4,28.0
75.0,4,20.0,0.5,12.306988476359546,2,12.0,0.45954549666530914,2,12.0
80.0,12,56.0,1.435897435897436,10.536177088722866,6,19.0,0.31082298142481196,6,19.0
85.0,16,111.0,2.5813953488372094,9.666083418132388,9,48.0,0.23615562936920065,9,48.0
90.0,15,98.0,2.130434782608696,9.044812709602217,13,97.0,0.16704362445170584,13,97.0
95.0,9,57.0,1.2127659574468086,9.604450920196218,7,107.0,0.16831396766572693,7,107.0
100.0,5,21.0,0.45652173913043476,11.609207826685562,3,84.0,0.32124914099833823,3,84.0
105.0,5,23.0,0.46938775510204084,13.389609687148527,3,51.0,0.3467432394099759,3,51.0
110.0,9,37.0,0.7551020408163265,13.343248844185473,5,22.0,0.3004750894656336,5,22.0
115.0,12,84.0,1.75,12.614728829388866,7,47.0,0.21942968569438345,7,47.0
120.0,17,161.0,3.5,10.41894101274505,11,92.0,0.14158869740493435,11,92.0
125.0,20,227.0,4.829787234042553,9.589040472545577,12,146.0,0.09156763057902606,12,146.0
130.0,12,100.0,2.1739130434782608,9.123150967616386,5,172.0,0.12617168207848853,5,172.0
135.0,7,36.0,0.8,8.866613854611677,5,158.0,0.13194662450159164,5,158.0
140.0,5,10.0,0.21739130434782608,10.006551284646381,4,129.0,0.1296968094635057,4,129.0
145.0,11,29.0,0.6170212765957447,9.853023022215014,5,119.0,0.20116495525354508,5,119.0
150.0,14,63.0,1.2857142857142858,10.038207589871424,5,123.0,0.1954303920427938,5,123.0
155.0,16,125.0,2.6041666666666665,9.670449651532124,6,96.0,0.2166652068752181,6,96.0
160.0,16,140.0,2.8,9.504161940376855,9,97.0,0.218505911017168,9,97.0
165.0,16,161.0,3.156862745098039,9.357282064515758,11,186.0,0.2867291122989442,11,186.0
170.0,12,92.0,1.7037037037037037,8.553441045389546,5,143.0,0.3145544387391801,5,143.0
175.0,16,131.0,2.425925925925926,8.200067653405755,6,133.0,0.2675150195572335,6,133.0
180.0,19,144.0,2.618181818181818,9.184796171795016,6,77.0,0.2955757035956489,6,77.0
185.0,12,109.0,2.0185185185185186,9.874128530069356,1,85.0,0.4180288461360399,1,85.0
190.0,15,164.0,3.0943396226415096,10.54965553297298,5,111.0,0.3925666334605559,5,111.0
195.0,15,117.0,2.1272727272727274,10.690122123529413,9,203.0,0.31284855564492586,9,203.0
200.0,15,99.0,1.736842105263158,11.089011164227227,11,209.0,0.242404628343338,11,209.0
205.0,13,71.0,1.1451612903225807,10.169108400348552,6,181.0,0.20527773960724063,6,181.0
210.0,14,73.0,1.2166666666666666,11.105905701839445,4,85.0,0.21198461389424791,4,85.0
