step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,cluster_11187974841_11245328371_11245328374_11494414328_#8more_stopped,cluster_11187974841_11245328371_11245328374_11494414328_#8more_accumulated_waiting_time,cluster_11187974841_11245328371_11245328374_11494414328_#8more_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,1,0.0,0.0,5.558350558660458,0,0.0,0.5929452118563138,0,0.0
10.0,1,0.0,0.0,9.625643981464952,1,0.0,0.3389742938847277,1,0.0
15.0,1,2.0,0.18181818181818182,11.848722910261358,1,2.0,0.31563224792463757,1,2.0
20.0,2,11.0,0.9166666666666666,11.74996581235581,2,11.0,0.3125226766337312,2,11.0
25.0,2,21.0,1.4,11.514491925994175,2,21.0,0.41889847409183806,2,21.0
30.0,0,0.0,0.0,13.411830271800357,0,0.0,0.34232892871086884,0,0.0
35.0,3,3.0,0.125,13.303729632934221,2,3.0,0.27950551301073856,2,3.0
40.0,3,8.0,0.3333333333333333,10.947088191443987,2,10.0,0.23340561956728506,2,10.0
45.0,6,29.0,1.1153846153846154,13.040091071417267,4,27.0,0.27933937185845714,4,27.0
50.0,5,54.0,2.0,13.520962135312528,4,47.0,0.36831023099874155,4,47.0
55.0,5,79.0,3.0384615384615383,12.513988961238555,4,67.0,0.35991967115373413,4,67.0
60.0,11,115.0,3.8333333333333335,9.540825023727548,6,92.0,0.32563357348667843,6,92.0
65.0,9,158.0,4.9375,8.7776811898543,5,117.0,0.259784658622306,5,117.0
70.0,4,63.0,1.8529411764705883,9.72920505821771,0,54.0,0.35603791608975555,0,54.0
75.0,9,66.0,1.736842105263158,8.6458161788953,3,9.0,0.3181152344255532,3,9.0
80.0,6,16.0,0.4,8.463557682358978,4,45.0,0.2732112348604128,4,45.0
85.0,13,60.0,1.4285714285714286,8.258925937399104,6,65.0,0.27484755630489033,6,65.0
90.0,15,125.0,2.6595744680851063,10.000492332592165,5,89.0,0.2994190423432278,5,89.0
95.0,16,199.0,3.98,10.681728072482906,6,115.0,0.22661386995426946,6,115.0
100.0,18,277.0,5.431372549019608,10.951279910321562,6,140.0,0.27919169362570545,6,140.0
105.0,13,249.0,4.882352941176471,11.758617262133733,3,113.0,0.34318929575450086,3,113.0
110.0,18,291.0,5.596153846153846,11.371068811352815,6,80.0,0.2522365682272574,6,80.0
