step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,cluster_11187974841_11245328371_11245328374_11494414328_#8more_stopped,cluster_11187974841_11245328371_11245328374_11494414328_#8more_accumulated_waiting_time,cluster_11187974841_11245328371_11245328374_11494414328_#8more_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,1,0.0,0.0,6.801137158059282,0,0.0,0.6975524819927749,0,0.0
10.0,1,0.0,0.0,11.054729273939628,1,0.0,0.3282621112807506,1,0.0
15.0,0,0.0,0.0,12.954449708157712,0,0.0,0.4039630565732816,0,0.0
20.0,0,0.0,0.0,12.961206238197946,0,0.0,0.33429877733958924,0,0.0
25.0,2,9.0,0.5,14.342453134635074,2,9.0,0.4079892274562578,2,9.0
30.0,2,19.0,1.0555555555555556,15.138449436806642,2,19.0,0.22189728242369858,2,19.0
35.0,5,33.0,1.5714285714285714,11.757501217721776,4,33.0,0.21266077297303024,4,33.0
40.0,1,0.0,0.0,11.147542603474324,0,4.0,0.3674405552342253,0,4.0
45.0,4,8.0,0.32,11.370275802630974,1,5.0,0.43733490488723853,1,5.0
50.0,2,2.0,0.07407407407407407,12.85532713192904,2,2.0,0.4071263491590753,2,2.0
55.0,4,16.0,0.6153846153846154,12.754879469864656,3,16.0,0.42935241890971826,3,16.0
60.0,3,2.0,0.06451612903225806,11.322843813831831,0,11.0,0.3507362992123394,0,11.0
65.0,4,13.0,0.35135135135135137,11.81897336153341,1,5.0,0.3061388605992047,1,5.0
70.0,6,42.0,1.105263157894737,12.256457202936515,3,19.0,0.39473756562839024,3,19.0
75.0,8,76.0,2.0,10.657135234120188,3,34.0,0.41958583621803014,3,34.0
80.0,11,93.0,2.3846153846153846,10.322831398877117,3,5.0,0.3718945752775775,3,5.0
85.0,11,48.0,1.0909090909090908,9.559390170562788,5,43.0,0.2530840639580613,5,43.0
90.0,11,31.0,0.7045454545454546,8.093484194692172,6,82.0,0.16029327895798634,6,82.0
95.0,7,37.0,0.8043478260869565,10.531803520286616,4,100.0,0.23041473785571437,4,100.0
100.0,12,82.0,1.7446808510638299,11.033375974696536,5,102.0,0.3014912068128765,5,102.0
105.0,10,75.0,1.5,10.704350420811165,2,56.0,0.30708191957326575,2,56.0
110.0,14,135.0,2.5,9.803411052821243,5,28.0,0.22346824900493528,5,28.0
115.0,21,225.0,4.245283018867925,9.872630419563333,12,73.0,0.166462469848177,12,73.0
120.0,19,261.0,5.22,8.66037598859757,8,85.0,0.10498193413011056,8,85.0
125.0,17,298.0,5.8431372549019605,10.010912037795384,5,83.0,0.15324728364681064,5,83.0
130.0,20,383.0,7.816326530612245,8.454364177281395,7,74.0,0.12278425717595824,7,74.0
