step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,cluster_11187974841_11245328371_11245328374_11494414328_#8more_stopped,cluster_11187974841_11245328371_11245328374_11494414328_#8more_accumulated_waiting_time,cluster_11187974841_11245328371_11245328374_11494414328_#8more_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,1,0.0,0.0,4.436229704116704,0,0.0,0.243520396283706,0,0.0
10.0,1,0.0,0.0,9.457207256513922,1,0.0,0.21968036747934439,1,0.0
15.0,1,1.0,0.09090909090909091,12.41080661130933,1,1.0,0.3247403901123643,1,1.0
20.0,2,10.0,0.8333333333333334,12.169760627726937,2,10.0,0.336546433662152,2,10.0
25.0,2,2.0,0.11764705882352941,11.13597106883896,2,2.0,0.3112482014756221,2,2.0
30.0,3,9.0,0.42857142857142855,12.24796178200435,2,7.0,0.22370260839833278,2,7.0
35.0,5,18.0,0.6666666666666666,10.511569807741202,4,18.0,0.1906589631230865,4,18.0
40.0,5,34.0,1.1724137931034482,10.992046646593217,4,34.0,0.27744786972045987,4,34.0
45.0,6,55.0,1.8333333333333333,12.736252133879175,5,55.0,0.22655027745571443,5,55.0
50.0,4,22.0,0.7333333333333333,14.825647329669339,4,16.0,0.3266317689669025,4,16.0
55.0,2,15.0,0.5,17.04772322497731,2,15.0,0.4797344881754173,2,15.0
60.0,4,26.0,0.7647058823529411,14.21183111362221,2,25.0,0.3444153369483539,2,25.0
65.0,6,53.0,1.7096774193548387,12.802625466511397,3,40.0,0.41613543052254043,3,40.0
70.0,9,92.0,2.7058823529411766,11.358904537672792,5,62.0,0.37369513007512495,5,62.0
75.0,9,137.0,3.8055555555555554,10.517694429126117,5,87.0,0.35572649733994743,5,87.0
80.0,12,187.0,5.5,7.834281577842832,7,113.0,0.2521681592006705,7,113.0
85.0,17,259.0,6.641025641025641,8.6906308049167,7,147.0,0.3077152231621878,7,147.0
90.0,18,341.0,7.5777777777777775,8.917836304356182,7,182.0,0.24763903366835693,7,182.0
95.0,12,198.0,4.212765957446808,10.817189025071727,3,102.0,0.3265798676592781,3,102.0
100.0,17,266.0,5.541666666666667,9.509730586077426,7,42.0,0.27005072985420137,7,42.0
105.0,10,132.0,2.693877551020408,10.37161393252925,4,94.0,0.2865752958377916,4,94.0
110.0,9,49.0,0.9607843137254902,11.320032436933204,5,103.0,0.27589397904565777,5,103.0
115.0,12,85.0,1.7346938775510203,10.435394232577565,5,118.0,0.24297760049192146,5,118.0
120.0,10,47.0,1.0217391304347827,10.836683053065451,1,98.0,0.3245926991103607,1,98.0
125.0,10,40.0,0.9090909090909091,10.398748925070903,3,11.0,0.26706005517748893,3,11.0
130.0,9,45.0,1.0465116279069768,9.782716122419888,4,27.0,0.20177873755963754,4,27.0
135.0,8,61.0,1.297872340425532,9.629879418025427,7,99.0,0.11585709380861099,7,99.0
140.0,7,76.0,1.6170212765957446,10.146867549026243,6,76.0,0.16988061060077578,6,76.0
145.0,8,50.0,1.0,10.723985969948542,4,62.0,0.25284801175403726,4,62.0
150.0,11,62.0,1.1923076923076923,10.709321234266506,3,48.0,0.2860174321098174,3,48.0
