step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,cluster_11187974841_11245328371_11245328374_11494414328_#8more_stopped,cluster_11187974841_11245328371_11245328374_11494414328_#8more_accumulated_waiting_time,cluster_11187974841_11245328371_11245328374_11494414328_#8more_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,1,0.0,0.0,4.478934879449662,0,0.0,0.310337242438095,0,0.0
10.0,1,0.0,0.0,10.917451830377782,1,0.0,0.2838107452673467,1,0.0
15.0,1,3.0,0.25,10.820037025958085,1,3.0,0.25427521328457864,1,3.0
20.0,3,14.0,1.0,11.269096263538666,3,14.0,0.21481941332090487,3,14.0
25.0,0,0.0,0.0,11.701829917937907,0,3.0,0.3373054290848125,0,3.0
30.0,1,0.0,0.0,13.970709906929928,1,0.0,0.30313592918054894,1,0.0
35.0,2,1.0,0.041666666666666664,15.23828538569065,1,1.0,0.391000215430634,1,1.0
40.0,4,7.0,0.2916666666666667,13.204915460908692,3,6.0,0.3780492727960317,3,6.0
45.0,3,15.0,0.5769230769230769,13.822624404006326,2,15.0,0.37117684325051753,2,15.0
50.0,5,38.0,1.3571428571428572,13.913640736747947,4,33.0,0.3883343218522975,4,33.0
55.0,6,63.0,2.1724137931034484,12.415575093388364,4,53.0,0.38266013801474635,4,53.0
60.0,5,18.0,0.5294117647058824,10.311158159945181,2,23.0,0.3452019546798692,2,23.0
65.0,7,45.0,1.25,12.113447629487833,2,13.0,0.44763295174679363,2,13.0
70.0,7,58.0,1.6111111111111112,10.799287257011294,1,12.0,0.48641118737833605,1,12.0
75.0,9,99.0,2.6052631578947367,10.459614641180577,1,11.0,0.5065927452920624,1,11.0
80.0,10,125.0,3.048780487804878,9.746926682339717,2,1.0,0.36349165926728977,2,1.0
85.0,12,53.0,1.1777777777777778,10.061748580717898,5,49.0,0.3330209830511986,5,49.0
90.0,9,44.0,0.88,10.181887088682219,8,70.0,0.19048360670927506,8,70.0
95.0,11,81.0,1.588235294117647,12.114629568987871,11,99.0,0.1938475326431706,11,99.0
100.0,6,22.0,0.4583333333333333,11.767674635282026,5,123.0,0.23110486404690042,5,123.0
105.0,4,14.0,0.3111111111111111,11.770633345673751,4,97.0,0.2090775695996988,4,97.0
110.0,7,36.0,0.8,12.59935972278225,5,96.0,0.2633171303192355,5,96.0
115.0,9,74.0,1.6818181818181819,12.766183206066245,5,104.0,0.2707521200706068,5,104.0
