step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,cluster_11187974841_11245328371_11245328374_11494414328_#8more_stopped,cluster_11187974841_11245328371_11245328374_11494414328_#8more_accumulated_waiting_time,cluster_11187974841_11245328371_11245328374_11494414328_#8more_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,1,0.0,0.0,6.6704300877696365,0,0.0,0.8258731445020335,0,0.0
10.0,1,0.0,0.0,9.222990996904668,1,0.0,0.3078924423043675,1,0.0
15.0,0,0.0,0.0,12.63645082691025,0,0.0,0.5247071431323469,0,0.0
20.0,0,0.0,0.0,10.391308212164569,0,0.0,0.26453810838304814,0,0.0
25.0,1,1.0,0.05263157894736842,10.556469453437028,1,3.0,0.2939344480584858,1,3.0
30.0,2,7.0,0.3333333333333333,12.207245675954592,2,7.0,0.20555831157324872,2,7.0
35.0,2,1.0,0.04,12.502423982925375,1,4.0,0.3487673733862225,1,4.0
40.0,3,1.0,0.038461538461538464,13.593006076788312,1,1.0,0.44362597420093675,1,1.0
45.0,3,9.0,0.3103448275862069,13.843530470169293,2,9.0,0.32108104914071267,2,9.0
50.0,2,9.0,0.3,14.428164860961315,2,11.0,0.326885933242548,2,11.0
55.0,3,10.0,0.3333333333333333,15.029977253064505,2,11.0,0.48401815598569153,2,11.0
60.0,5,6.0,0.16666666666666666,13.513623027036536,3,6.0,0.327098829047327,3,6.0
65.0,4,22.0,0.6470588235294118,12.872900511677898,2,13.0,0.4124956437430798,2,13.0
70.0,4,28.0,0.7777777777777778,12.02705466180939,0,6.0,0.4440488433712783,0,6.0
75.0,6,54.0,1.4594594594594594,12.211664660217407,0,0.0,0.49993556407312184,0,0.0
80.0,11,97.0,2.4871794871794872,10.168013832558179,3,4.0,0.33046208483401257,3,4.0
85.0,13,140.0,3.255813953488372,8.792845196171523,3,9.0,0.2538885911971517,3,9.0
90.0,16,184.0,3.9148936170212765,8.352942078223167,7,29.0,0.17173635020416309,7,29.0
95.0,19,173.0,3.6041666666666665,9.353632616637283,11,99.0,0.21301245789025539,11,99.0
100.0,11,54.0,1.1020408163265305,9.330918603769184,3,100.0,0.26021899919679997,3,100.0
105.0,10,46.0,0.9387755102040817,10.567684714666221,4,74.0,0.36479292349855497,4,74.0
110.0,12,102.0,2.0816326530612246,11.687492288157781,4,87.0,0.4047019981069758,4,87.0
115.0,12,114.0,2.326530612244898,11.229907378019226,2,11.0,0.2529535692022528,2,11.0
120.0,19,197.0,4.282608695652174,9.547691383289278,7,39.0,0.17740798602303473,7,39.0
125.0,19,280.0,6.222222222222222,7.533847178229534,5,61.0,0.09698262547436612,5,61.0
130.0,24,378.0,8.590909090909092,6.048341690741137,7,91.0,0.05293326516744395,7,91.0
135.0,17,252.0,5.25,7.255881600911647,6,41.0,0.0657728660095252,6,41.0
