step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,cluster_11187974841_11245328371_11245328374_11494414328_#8more_stopped,cluster_11187974841_11245328371_11245328374_11494414328_#8more_accumulated_waiting_time,cluster_11187974841_11245328371_11245328374_11494414328_#8more_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,1,0.0,0.0,5.081581258447841,0,0.0,0.370375030478009,0,0.0
10.0,2,0.0,0.0,9.519760207257136,1,0.0,0.2827598827170011,1,0.0
15.0,1,2.0,0.18181818181818182,11.085450535808489,1,2.0,0.2861266637112081,1,2.0
20.0,2,12.0,1.0,11.266685548802153,2,12.0,0.33027931915628905,2,12.0
25.0,2,22.0,1.375,11.071560745516331,2,22.0,0.41779618915105216,2,22.0
30.0,2,1.0,0.05555555555555555,13.470663288547366,2,1.0,0.4622415878696103,2,1.0
35.0,3,7.0,0.3181818181818182,10.91285611833515,2,7.0,0.36310954033889054,2,7.0
40.0,4,8.0,0.32,10.470000615761656,2,7.0,0.385537464783892,2,7.0
45.0,6,29.0,1.0357142857142858,11.749358354235854,3,21.0,0.4233946761828209,3,21.0
50.0,3,17.0,0.5666666666666667,13.85712563132269,1,7.0,0.5060401812642941,1,7.0
55.0,4,28.0,0.8235294117647058,13.408314300933649,1,0.0,0.4943846811143888,1,0.0
60.0,7,46.0,1.2432432432432432,10.540599441438294,2,6.0,0.28808457418044536,2,6.0
65.0,9,84.0,2.27027027027027,10.46768198536058,5,25.0,0.3152480906787823,5,25.0
70.0,7,85.0,2.1794871794871793,10.483271873755445,1,15.0,0.41814955463351994,1,15.0
75.0,9,123.0,3.075,10.154132307433724,2,6.0,0.3355093353560225,2,6.0
80.0,19,192.0,4.465116279069767,9.277419805537711,9,29.0,0.19251831470462577,9,29.0
85.0,15,181.0,3.851063829787234,10.071915453737063,5,45.0,0.28060625923810056,5,45.0
90.0,7,63.0,1.3125,10.42599084009403,1,76.0,0.28656079231294296,1,76.0
95.0,5,18.0,0.3673469387755102,10.403448705904902,4,123.0,0.200169528739366,4,123.0
100.0,12,40.0,0.8163265306122449,8.365856572299073,10,65.0,0.16179559685169967,10,65.0
105.0,14,105.0,2.142857142857143,9.538392451947363,14,159.0,0.23683806253965817,14,159.0
110.0,14,167.0,3.2745098039215685,10.869832444290653,13,200.0,0.24308954308738867,13,200.0
115.0,18,245.0,4.9,9.419180102088724,16,272.0,0.1551225514136964,16,272.0
120.0,24,349.0,7.122448979591836,7.331793419215519,19,358.0,0.07286381401091761,19,358.0
125.0,27,470.0,9.038461538461538,6.401124642651912,19,444.0,0.059334883827765555,19,444.0
130.0,23,324.0,6.230769230769231,6.539941751932913,9,367.0,0.11659063338764447,9,367.0
135.0,13,103.0,2.019607843137255,7.6286012536305545,2,219.0,0.17236929062652143,2,219.0
140.0,6,38.0,0.7037037037037037,10.156606930099777,2,131.0,0.19814978439536976,2,131.0
145.0,6,27.0,0.5,11.62431012600183,5,182.0,0.22262617901206921,5,182.0
150.0,5,15.0,0.2727272727272727,11.700511412491187,0,99.0,0.35172665286652643,0,99.0
155.0,5,12.0,0.2222222222222222,12.550601923142834,2,55.0,0.33556336553712146,2,55.0
160.0,6,29.0,0.5272727272727272,13.958790293595031,6,76.0,0.2803939787881301,6,76.0
165.0,4,11.0,0.2037037037037037,13.002181402806487,4,74.0,0.29992852936985254,4,74.0
170.0,9,42.0,0.8235294117647058,11.470076041801416,6,72.0,0.30137821693277844,6,72.0
175.0,8,13.0,0.25,11.295728363008937,3,36.0,0.27355748853239814,3,36.0
180.0,11,52.0,1.0612244897959184,11.38167211299,6,55.0,0.256387160161761,6,55.0
185.0,12,78.0,1.625,10.62356863458151,5,56.0,0.26806211287399534,5,56.0
190.0,14,113.0,2.404255319148936,11.749571725179988,6,57.0,0.3385198517591837,6,57.0
195.0,11,144.0,2.88,11.520344680839207,1,52.0,0.43544279252225654,1,52.0
200.0,13,183.0,3.452830188679245,10.282820122553083,5,50.0,0.31957998981880864,5,50.0
205.0,10,101.0,1.8035714285714286,8.966045659642019,7,55.0,0.154554872220105,7,55.0
210.0,10,74.0,1.3962264150943395,9.80054105818488,5,67.0,0.21277418857649164,5,67.0
215.0,11,71.0,1.3148148148148149,9.86664635340287,2,36.0,0.18693448030260287,2,36.0
220.0,19,114.0,2.0727272727272728,10.258598351890804,8,111.0,0.1263093570428875,8,111.0
225.0,16,164.0,2.8771929824561404,10.81854658892173,5,125.0,0.2136132432880979,5,125.0
230.0,17,224.0,3.8620689655172415,9.986057714551235,4,120.0,0.2652146998287623,4,120.0
235.0,14,256.0,4.266666666666667,11.855243566523294,2,93.0,0.3261132656632877,2,93.0
240.0,20,305.0,5.083333333333333,12.04038343275012,7,74.0,0.33502034654897916,7,74.0
245.0,16,353.0,6.086206896551724,9.832759387951757,3,80.0,0.23456915526171512,3,80.0
250.0,20,430.0,7.049180327868853,9.763766469403238,4,69.0,0.24660566109287935,4,69.0
255.0,20,493.0,7.951612903225806,8.306086842635464,5,80.0,0.21709286121979784,5,80.0
260.0,28,599.0,9.359375,7.192730657232482,11,116.0,0.2274014961435208,11,116.0
265.0,21,399.0,6.138461538461539,7.55125801298201,8,205.0,0.25869495533281217,8,205.0
270.0,14,208.0,3.466666666666667,9.754387817531075,4,193.0,0.39253323746275326,4,193.0
275.0,11,80.0,1.3333333333333333,10.141375626610778,2,151.0,0.3051540100867311,2,151.0
280.0,13,54.0,0.8307692307692308,10.118691627258007,6,25.0,0.211303539010713,6,25.0
285.0,13,37.0,0.5692307692307692,9.47371194941056,4,143.0,0.16534585450962422,4,143.0
290.0,16,81.0,1.3064516129032258,8.804228669201914,5,154.0,0.23457569439441614,5,154.0
