step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,cluster_11187974841_11245328371_11245328374_11494414328_#8more_stopped,cluster_11187974841_11245328371_11245328374_11494414328_#8more_accumulated_waiting_time,cluster_11187974841_11245328371_11245328374_11494414328_#8more_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,1,0.0,0.0,7.208810526551678,0,0.0,0.7597535198858828,0,0.0
10.0,1,0.0,0.0,8.966933009697,1,0.0,0.33882771568433023,1,0.0
15.0,0,0.0,0.0,11.838832828225343,0,0.0,0.4325109591525503,0,0.0
20.0,1,1.0,0.06666666666666667,11.13623844804161,1,1.0,0.290638886314703,1,1.0
25.0,3,15.0,0.7894736842105263,13.116810134521582,3,15.0,0.35289203273339065,3,15.0
30.0,3,30.0,1.5,13.057064280983004,3,30.0,0.16968694950526012,3,30.0
35.0,2,0.0,0.0,11.804677549120976,1,12.0,0.31195086436668296,1,12.0
40.0,3,2.0,0.07407407407407407,11.548140596756571,1,2.0,0.25630402831178606,1,2.0
45.0,5,13.0,0.43333333333333335,11.925384215462902,4,14.0,0.17865230082466307,4,14.0
50.0,1,1.0,0.03333333333333333,13.286996603323578,1,5.0,0.27903621440115933,1,5.0
55.0,5,17.0,0.5483870967741935,14.903095755811636,4,17.0,0.4006602176617632,4,17.0
60.0,6,41.0,1.1714285714285715,14.212091419000577,4,37.0,0.37919031976594725,4,37.0
65.0,7,73.0,2.1470588235294117,13.727091553245183,4,57.0,0.3795091852726834,4,57.0
70.0,9,113.0,3.138888888888889,11.277758296812898,6,82.0,0.35158077527502696,6,82.0
75.0,8,60.0,1.5384615384615385,8.412522628552141,3,51.0,0.3134541051146496,3,51.0
80.0,16,90.0,2.3076923076923075,7.099152216313684,8,26.0,0.22602668866832432,8,26.0
85.0,8,26.0,0.5909090909090909,7.6252892757078,4,55.0,0.18783899995918318,4,55.0
90.0,10,43.0,0.8775510204081632,9.707618655389677,4,56.0,0.2531971648977265,4,56.0
