step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,cluster_11187974841_11245328371_11245328374_11494414328_#8more_stopped,cluster_11187974841_11245328371_11245328374_11494414328_#8more_accumulated_waiting_time,cluster_11187974841_11245328371_11245328374_11494414328_#8more_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,1,0.0,0.0,5.588411425310187,0,0.0,0.5380879255406993,0,0.0
10.0,1,0.0,0.0,7.13545661024868,1,0.0,0.3118911713331941,1,0.0
15.0,1,0.0,0.0,8.59528133508172,1,0.0,0.3428187167139514,1,0.0
20.0,0,0.0,0.0,10.970866828705745,0,0.0,0.36954318627325533,0,0.0
25.0,1,1.0,0.05263157894736842,10.9194581845302,1,1.0,0.2693770627000203,1,1.0
30.0,2,7.0,0.3333333333333333,13.430527712736719,2,7.0,0.14345945825740952,2,7.0
35.0,3,21.0,0.9545454545454546,12.707745385244369,3,21.0,0.18859264560498118,3,21.0
40.0,4,38.0,1.7272727272727273,12.06327738660911,4,38.0,0.2793819818332246,4,38.0
45.0,6,62.0,2.2962962962962963,10.7418106026473,4,58.0,0.2891545650261617,4,58.0
50.0,2,14.0,0.5,12.093897204582277,0,3.0,0.5206030570341244,0,3.0
55.0,2,14.0,0.4666666666666667,13.355292186296946,0,0.0,0.5649366561421191,0,0.0
60.0,3,21.0,0.6176470588235294,12.993828812379956,0,7.0,0.39852229525593313,0,7.0
65.0,5,39.0,1.1470588235294117,13.200869197361826,2,20.0,0.42732450154557217,2,20.0
70.0,8,66.0,1.6923076923076923,12.743298136308074,3,22.0,0.3940990235589897,3,22.0
75.0,10,91.0,2.2195121951219514,9.834228215990521,3,28.0,0.3164005586610383,3,28.0
80.0,14,150.0,3.658536585365854,8.533666402576465,6,42.0,0.3476269431657425,6,42.0
85.0,17,220.0,5.238095238095238,7.684301049629702,5,65.0,0.23496202057173055,5,65.0
90.0,16,266.0,5.782608695652174,7.915558650266993,4,35.0,0.20081985897815352,4,35.0
95.0,12,162.0,3.375,9.34999502474266,4,22.0,0.24760557373027167,4,22.0
100.0,14,57.0,1.1176470588235294,9.218077889696,9,89.0,0.20545573687838395,9,89.0
105.0,9,43.0,0.8269230769230769,9.31178058780367,5,114.0,0.22213896826492796,5,114.0
110.0,12,95.0,1.7924528301886793,9.626992389085435,4,115.0,0.2926521544004846,4,115.0
115.0,14,114.0,2.150943396226415,9.814108259599827,5,107.0,0.26740612233342687,5,107.0
120.0,21,181.0,3.549019607843137,8.943967206065903,8,61.0,0.21219892778966076,8,61.0
125.0,28,307.0,5.7924528301886795,7.063258003546254,13,117.0,0.0863145708639596,13,117.0
130.0,28,414.0,7.527272727272727,7.101893312471552,11,160.0,0.11941076358707547,11,160.0
135.0,19,293.0,4.883333333333334,8.334052487994738,8,138.0,0.08915437085281099,8,138.0
140.0,13,149.0,2.6607142857142856,9.040289765597148,6,201.0,0.1226064734181008,6,201.0
145.0,13,106.0,1.7966101694915255,9.43929256369927,7,162.0,0.174721533594505,7,162.0
150.0,13,110.0,1.896551724137931,9.291647646942383,4,177.0,0.2820298636724471,4,177.0
155.0,12,93.0,1.631578947368421,10.208560044903122,2,123.0,0.31481264498275596,2,123.0
160.0,14,80.0,1.509433962264151,10.40028178712271,5,215.0,0.31601953751753026,5,215.0
165.0,14,62.0,1.1272727272727272,9.108035535877507,5,267.0,0.30962074816957175,5,267.0
170.0,13,62.0,1.1272727272727272,9.118800304435403,6,275.0,0.34138972263225764,6,275.0
175.0,8,35.0,0.6481481481481481,9.556144256658094,2,105.0,0.3196396649539949,2,105.0
180.0,11,36.0,0.6666666666666666,9.05349708114163,5,32.0,0.25911791332787143,5,32.0
185.0,8,12.0,0.21818181818181817,9.790023667099462,3,167.0,0.3144966480870456,3,167.0
190.0,10,24.0,0.4444444444444444,10.459168865056327,4,248.0,0.3426620755624345,4,248.0
195.0,11,61.0,1.0701754385964912,10.193159639380172,5,268.0,0.3615108114566966,5,268.0
200.0,17,124.0,2.0327868852459017,9.33048241282154,5,290.0,0.3167957601553302,5,290.0
205.0,15,116.0,1.8412698412698412,9.480540194445917,0,103.0,0.2363809086460018,0,103.0
210.0,20,141.0,2.274193548387097,9.877065157760665,4,12.0,0.2414305563843492,4,12.0
215.0,23,230.0,3.8333333333333335,9.960970805434089,2,20.0,0.246947742373684,2,20.0
220.0,22,330.0,5.409836065573771,10.478125325155215,1,13.0,0.3038986126872796,1,13.0
225.0,25,427.0,7.0,8.965333746763399,2,16.0,0.32885171155823967,2,16.0
230.0,28,555.0,8.80952380952381,8.904904198428584,2,23.0,0.3474322075482409,2,23.0
235.0,23,551.0,9.032786885245901,7.947557026941203,5,34.0,0.278855923420631,5,34.0
240.0,24,646.0,9.938461538461539,8.720680589336629,3,92.0,0.2819857205401333,3,92.0
245.0,30,783.0,11.686567164179104,8.915645210606021,4,97.0,0.40220596772089806,4,97.0
250.0,32,928.0,14.276923076923078,9.443955543564936,4,117.0,0.41221850890720424,4,117.0
255.0,24,980.0,16.065573770491802,8.848985855322818,0,76.0,0.555921164822739,0,76.0
260.0,25,1056.0,17.6,7.972429071452266,2,63.0,0.4093677703088104,2,63.0
265.0,24,1143.0,18.142857142857142,8.382033210440085,2,115.0,0.39183026041190205,2,115.0
270.0,30,1279.0,19.984375,7.8461830616584,3,130.0,0.3782887525634754,3,130.0
275.0,29,1384.0,22.322580645161292,6.277320816544063,2,59.0,0.22088055362953582,2,59.0
280.0,23,1065.0,16.640625,7.556667170520489,4,288.0,0.20426963890460978,4,288.0
285.0,17,713.0,10.64179104477612,8.735254055901947,3,325.0,0.31418624233543385,3,325.0
290.0,22,500.0,7.246376811594203,9.565342258162094,4,340.0,0.3757594422146864,4,340.0
295.0,25,324.0,4.695652173913044,9.313823443747816,5,360.0,0.3725355404451441,5,360.0
300.0,24,257.0,3.7246376811594204,9.318140879450473,4,380.0,0.41516806762292596,4,380.0
305.0,27,334.0,4.704225352112676,9.228170972461246,5,400.0,0.3695677367844343,5,400.0
310.0,29,371.0,5.225352112676056,9.04856763526652,1,191.0,0.5434758540493548,1,191.0
315.0,25,359.0,5.358208955223881,8.732645957689396,1,28.0,0.5925391525131597,1,28.0
320.0,27,458.0,6.9393939393939394,8.698100365916874,2,112.0,0.4878902165026399,2,112.0
325.0,35,612.0,9.134328358208956,8.519720596193599,4,128.0,0.49345921918615804,4,128.0
330.0,39,787.0,11.573529411764707,7.6990987366286445,6,151.0,0.4149237664094265,6,151.0
335.0,40,975.0,13.928571428571429,7.225552958328003,6,177.0,0.29525975385545716,6,177.0
340.0,38,1063.0,14.971830985915492,7.84804179955367,1,84.0,0.3823754663633129,1,84.0
345.0,29,889.0,12.884057971014492,6.942300262582071,2,191.0,0.30085547953842845,2,191.0
350.0,23,702.0,9.75,7.4108787660647994,2,240.0,0.33305596546009986,2,240.0
355.0,29,625.0,9.057971014492754,7.150799179444424,4,254.0,0.333163892667731,4,254.0
360.0,31,519.0,7.414285714285715,7.641681412545971,3,269.0,0.34608334194169094,3,269.0
365.0,33,478.0,6.5479452054794525,7.883799915667193,6,290.0,0.21316490445625066,6,290.0
370.0,33,464.0,6.535211267605634,7.6518362186694455,4,309.0,0.24778905594235426,4,309.0
375.0,36,563.0,8.042857142857143,7.324148647473867,5,332.0,0.2774295491478362,5,332.0
380.0,33,627.0,9.08695652173913,6.193754954371136,1,5.0,0.5222371422078095,1,5.0
385.0,29,515.0,7.923076923076923,5.787421083441718,1,58.0,0.4297762122150048,1,58.0
390.0,32,661.0,9.865671641791044,5.795008538138668,3,63.0,0.31488314260009204,3,63.0
395.0,34,821.0,11.728571428571428,7.033198192516324,5,44.0,0.32896905861597336,5,44.0
400.0,34,951.0,13.027397260273972,7.495643615270621,6,85.0,0.22908785584886696,6,85.0
405.0,36,1109.0,15.191780821917808,7.1482000294004155,5,96.0,0.2180552322799958,5,96.0
410.0,40,1295.0,17.98611111111111,7.038734296278712,5,99.0,0.22286975091685773,5,99.0
415.0,40,1486.0,22.515151515151516,7.163430548615736,6,120.0,0.16370453899772022,6,120.0
420.0,39,1681.0,26.682539682539684,6.680341604828725,5,145.0,0.26360197136404206,5,145.0
425.0,40,1854.0,29.903225806451612,5.574760192188303,7,218.0,0.23958625574226972,7,218.0
430.0,32,1869.0,28.318181818181817,6.276007858195691,0,130.0,0.3412177457713266,0,130.0
435.0,30,1916.0,30.41269841269841,6.8002958455838,2,59.0,0.3823650016072399,2,59.0
440.0,33,2056.0,31.630769230769232,6.581424447765249,2,87.0,0.35231174609581317,2,87.0
445.0,35,2227.0,33.74242424242424,7.400355249192739,4,103.0,0.31099834322268255,4,103.0
450.0,34,2359.0,33.7,6.762054504826392,2,46.0,0.12214855271113864,2,46.0
455.0,36,2497.0,36.18840579710145,6.71651053052578,8,26.0,0.031086392891497,8,26.0
460.0,33,2231.0,32.333333333333336,6.985087367506017,8,357.0,0.09094207217360192,8,357.0
465.0,26,1768.0,25.6231884057971,7.821200813019026,5,327.0,0.15118353899789094,5,327.0
470.0,24,1446.0,20.65714285714286,9.055057224144312,3,314.0,0.1642866901042823,3,314.0
475.0,24,1052.0,15.93939393939394,9.587421665815437,4,323.0,0.28745424886652066,4,323.0
480.0,24,761.0,11.890625,8.869630623523012,4,343.0,0.1342316204004523,4,343.0
485.0,29,583.0,9.557377049180328,7.736838221789275,5,364.0,0.05512041535159117,5,364.0
490.0,28,416.0,7.0508474576271185,6.828423489618523,5,388.0,0.17638411439775237,5,388.0
495.0,35,568.0,8.875,6.456071778126522,7,413.0,0.25812693009740023,7,413.0
500.0,30,574.0,9.11111111111111,6.575633665886677,0,60.0,0.49706286099996716,0,60.0
505.0,30,647.0,10.26984126984127,6.774262997445395,3,25.0,0.4728867069050277,3,25.0
510.0,33,752.0,12.129032258064516,6.142802267848187,5,23.0,0.3832979046918542,5,23.0
515.0,29,663.0,10.2,6.995275524031701,6,408.0,0.3069442031062166,6,408.0
520.0,26,558.0,8.71875,6.861164614803802,4,404.0,0.19165737002793384,4,404.0
525.0,21,420.0,6.461538461538462,8.240214451568932,4,31.0,0.15802100925641416,4,31.0
530.0,15,282.0,4.40625,8.651567074639487,3,353.0,0.09739602765866744,3,353.0
535.0,14,178.0,2.966666666666667,8.024767166819267,4,18.0,0.17575635484975755,4,18.0
540.0,15,91.0,1.5689655172413792,7.855673345486613,6,44.0,0.19081009335959329,6,44.0
545.0,20,170.0,2.7868852459016393,8.040170192401726,7,74.0,0.20457542304510867,7,74.0
550.0,17,173.0,2.7903225806451615,7.393756769196523,3,68.0,0.19861556300721356,3,68.0
555.0,20,128.0,2.064516129032258,7.2131056224264505,6,406.0,0.1674033926565235,6,406.0
560.0,19,120.0,2.0338983050847457,6.605952321830371,4,402.0,0.22318737838514421,4,402.0
565.0,27,138.0,2.1904761904761907,6.851129197674704,9,62.0,0.22295687816086115,9,62.0
570.0,29,213.0,3.328125,7.371605370360068,10,105.0,0.2412740638884317,10,105.0
575.0,23,208.0,3.0588235294117645,8.705292142669997,5,95.0,0.32676336554062685,5,95.0
580.0,21,220.0,3.235294117647059,9.570789936640507,4,41.0,0.4191134789835568,4,41.0
585.0,25,334.0,4.911764705882353,9.204314141532993,3,24.0,0.4736504688879896,3,24.0
590.0,32,476.0,6.898550724637682,9.27899218811994,4,42.0,0.42799343114044175,4,42.0
595.0,34,619.0,8.842857142857143,7.64524998978656,6,62.0,0.2818441324337815,6,62.0
600.0,31,689.0,9.985507246376812,8.951728587075635,4,4.0,0.30895784804550214,4,4.0
605.0,34,851.0,12.701492537313433,8.622288583516157,6,41.0,0.20522505044756356,6,41.0
610.0,26,703.0,10.651515151515152,7.4032851288443435,4,421.0,0.11063413595288371,4,421.0
615.0,25,644.0,10.222222222222221,7.763291473052139,5,432.0,0.2699090327588156,5,432.0
620.0,23,534.0,8.612903225806452,8.053301287095865,6,452.0,0.29674888047479153,6,452.0
625.0,19,437.0,7.163934426229508,7.505223295775095,0,421.0,0.34026408277107334,0,421.0
630.0,16,277.0,4.467741935483871,8.224612246199952,4,3.0,0.3887313222501248,4,3.0
635.0,9,111.0,1.734375,9.96732493090081,1,393.0,0.4462195937755851,1,393.0
640.0,8,28.0,0.4444444444444444,9.349080885594063,5,783.0,0.44086367792833575,5,783.0
645.0,8,21.0,0.3230769230769231,8.459830909893505,1,783.0,0.37482704565201047,1,783.0
650.0,21,55.0,0.7971014492753623,8.089253138393229,11,1167.0,0.3145881321093589,11,1167.0
655.0,13,52.0,0.7222222222222222,7.973981466395151,5,791.0,0.33151245074581365,5,791.0
660.0,19,112.0,1.5135135135135136,8.529759837297528,6,805.0,0.2680870778763807,6,805.0
665.0,25,220.0,2.972972972972973,8.44556198753906,9,836.0,0.22112370644388765,9,836.0
670.0,22,245.0,3.223684210526316,8.840581472565763,2,435.0,0.27188092902548694,2,435.0
675.0,31,305.0,3.961038961038961,8.426233283722297,8,45.0,0.2112952688205011,8,45.0
680.0,30,322.0,4.2368421052631575,8.410619179039898,10,866.0,0.2296595018960097,10,866.0
685.0,33,358.0,4.7105263157894735,7.567725309750071,14,147.0,0.1718830942517256,14,147.0
690.0,27,293.0,3.8552631578947367,7.484091761020651,8,151.0,0.2159379070261728,8,151.0
695.0,20,207.0,2.7972972972972974,8.401290459914128,4,119.0,0.3358278064373069,4,119.0
700.0,21,239.0,3.0253164556962027,9.381436431707801,5,110.0,0.3576573877082993,5,110.0
705.0,24,277.0,3.7432432432432434,9.34073918269474,7,109.0,0.3927658607153989,7,109.0
710.0,23,293.0,3.9594594594594597,8.875153241663522,3,63.0,0.36555771778631146,3,63.0
715.0,27,262.0,3.4473684210526314,8.237777284711258,6,458.0,0.34055277635437115,6,458.0
720.0,32,271.0,3.345679012345679,7.56874304081049,13,93.0,0.21192255260843215,13,93.0
725.0,24,214.0,2.779220779220779,7.486520951789675,10,495.0,0.1909753861013001,10,495.0
730.0,24,210.0,2.763157894736842,6.766134701599804,10,541.0,0.20672789243083972,10,541.0
735.0,27,233.0,3.0657894736842106,7.113986597518035,15,604.0,0.2040615809114508,15,604.0
740.0,23,170.0,2.236842105263158,7.621288527085378,12,611.0,0.21643109901433896,12,611.0
745.0,28,223.0,2.896103896103896,6.5937250547945085,13,228.0,0.1950189409185827,13,228.0
750.0,27,183.0,2.3461538461538463,6.661601932367928,15,214.0,0.14841140155958996,15,214.0
755.0,16,119.0,1.5454545454545454,7.456154798729792,7,541.0,0.16589089626424133,7,541.0
760.0,18,161.0,2.175675675675676,8.63192892979884,9,533.0,0.21468011189794461,9,533.0
765.0,18,134.0,1.8108108108108107,8.556610922727033,6,482.0,0.19192733144448731,6,482.0
770.0,19,65.0,0.8666666666666667,9.888183838291601,9,111.0,0.1844106043671701,9,111.0
775.0,11,41.0,0.5857142857142857,9.564465972927103,3,86.0,0.2234627843055456,3,86.0
780.0,14,81.0,1.1408450704225352,9.045543004107929,3,76.0,0.2125768564640329,3,76.0
785.0,19,150.0,2.112676056338028,8.045022700431355,6,77.0,0.22982691413455705,6,77.0
790.0,22,244.0,3.436619718309859,8.104436548629497,5,99.0,0.2940023948727491,5,99.0
795.0,21,274.0,3.859154929577465,7.907641526894131,1,4.0,0.3497877374012316,1,4.0
800.0,30,407.0,5.732394366197183,8.560045658094722,5,21.0,0.40956528691978433,5,21.0
805.0,31,519.0,7.309859154929577,10.073830272219228,5,16.0,0.4124421821124308,5,16.0
810.0,30,653.0,9.46376811594203,11.776284631100781,3,14.0,0.5630412239641563,3,14.0
815.0,30,775.0,11.397058823529411,10.338906592732107,4,10.0,0.3646037045100424,4,10.0
820.0,32,921.0,13.157142857142857,9.905246086915962,5,22.0,0.28642557845461547,5,22.0
825.0,28,1033.0,15.651515151515152,9.15466963409485,1,2.0,0.26677881039939505,1,2.0
830.0,30,1176.0,18.375,8.23424204279072,3,15.0,0.22575959108106736,3,15.0
835.0,32,1298.0,20.93548387096774,7.419817222429079,4,14.0,0.20940936978424066,4,14.0
840.0,33,1445.0,22.936507936507937,7.801064553439583,6,24.0,0.22725748252281439,6,24.0
845.0,30,1560.0,24.375,8.558578421740473,4,25.0,0.25801518730457845,4,25.0
850.0,24,1371.0,22.475409836065573,9.539166037279603,2,447.0,0.3727971520068795,2,447.0
855.0,23,1098.0,18.3,10.131568883103816,4,449.0,0.4354082184428991,4,449.0
860.0,22,888.0,14.557377049180328,9.578263680312501,2,15.0,0.461209293083551,2,15.0
865.0,20,679.0,11.131147540983607,9.95545770139341,1,8.0,0.5645572004051105,1,8.0
870.0,20,414.0,6.786885245901639,10.05257447945561,2,10.0,0.5166490226000632,2,10.0
875.0,19,220.0,3.5483870967741935,8.937115176415851,2,20.0,0.5952583701677239,2,20.0
880.0,25,328.0,5.2063492063492065,9.737834660516176,3,36.0,0.5542921991382059,3,36.0
885.0,29,459.0,7.171875,8.152580738970858,4,50.0,0.3650947330243857,4,50.0
890.0,34,613.0,9.887096774193548,6.9085959834934485,5,71.0,0.31099709140132603,5,71.0
895.0,36,791.0,12.758064516129032,6.266063696568534,7,104.0,0.25483812715298726,7,104.0
900.0,40,982.0,15.587301587301587,5.623922240807153,11,150.0,0.2399152877529665,11,150.0
905.0,33,963.0,13.956521739130435,5.8540323376371655,6,80.0,0.28027360975466065,6,80.0
910.0,31,1063.0,14.971830985915492,7.387529108117974,2,106.0,0.36170552794647703,2,106.0
915.0,36,1221.0,16.958333333333332,8.004211046884528,8,96.0,0.3432980548068725,8,96.0
920.0,31,1171.0,16.26388888888889,7.476094535230757,7,113.0,0.2856659899489917,7,113.0
925.0,26,929.0,13.084507042253522,7.592276448264608,6,585.0,0.33795623039906714,6,585.0
930.0,24,858.0,12.434782608695652,8.242795103755642,6,590.0,0.359985287695174,6,590.0
935.0,19,598.0,8.422535211267606,8.16188715918104,3,82.0,0.32049513128671697,3,82.0
940.0,20,393.0,5.458333333333333,9.123071156083888,7,77.0,0.33572387813348187,7,77.0
945.0,20,274.0,3.859154929577465,8.847937034197964,6,92.0,0.2917559137339946,6,92.0
950.0,24,186.0,2.547945205479452,8.70837073345944,9,93.0,0.18161283273791207,9,93.0
955.0,29,311.0,4.319444444444445,8.245678390067427,9,130.0,0.18791958631985586,9,130.0
960.0,32,446.0,6.194444444444445,7.563771745897851,11,176.0,0.20269891831862177,11,176.0
965.0,29,486.0,6.657534246575342,8.044290743417958,4,144.0,0.3128925188781585,4,144.0
970.0,32,574.0,7.863013698630137,8.963268088384426,3,87.0,0.3803648405739943,3,87.0
975.0,31,700.0,9.58904109589041,8.792621587167131,4,98.0,0.40027956629312345,4,98.0
980.0,38,865.0,12.53623188405797,6.89519844457194,6,119.0,0.34604487391468297,6,119.0
985.0,32,975.0,13.541666666666666,6.847427102697576,2,83.0,0.3351392813083617,2,83.0
990.0,28,838.0,11.173333333333334,7.9044431623362925,2,621.0,0.2836305521834485,2,621.0
995.0,29,734.0,10.054794520547945,7.64338474789972,11,631.0,0.1757644117194136,11,631.0
1000.0,24,599.0,7.881578947368421,7.926429184619155,7,657.0,0.18685415166828562,7,657.0
1005.0,25,456.0,6.162162162162162,8.688018011241283,8,683.0,0.7612175058439625,8,683.0
1010.0,27,392.0,5.226666666666667,7.886267666173735,12,726.0,0.2880231899692825,12,726.0
1015.0,28,338.0,4.5675675675675675,6.527397312527283,14,789.0,0.21313790281180217,14,789.0
1020.0,28,420.0,5.833333333333333,5.345197707609526,12,850.0,0.41930477077439327,12,850.0
1025.0,28,359.0,5.056338028169014,4.744034326312279,8,265.0,0.4179526347143495,8,265.0
1030.0,29,371.0,5.152777777777778,4.72473324096998,7,217.0,0.4481021893995254,7,217.0
1035.0,28,466.0,6.213333333333333,4.6459620376685935,4,231.0,0.4870290641605173,4,231.0
1040.0,38,636.0,8.368421052631579,4.273407771282877,10,240.0,0.4638720151936661,10,240.0
1045.0,30,740.0,9.487179487179487,4.179565296143904,3,168.0,0.5588957991953912,3,168.0
1050.0,27,717.0,8.851851851851851,4.87649346490622,3,621.0,0.6604856971902408,3,621.0
1055.0,25,634.0,7.7317073170731705,4.7825252832499,5,1170.0,0.6177297163632134,5,1170.0
1060.0,25,534.0,6.357142857142857,4.8591134881802365,6,1193.0,0.6302931301703754,6,1193.0
1065.0,24,484.0,5.627906976744186,4.8208433729102005,6,1222.0,0.6983562295228087,6,1222.0
1070.0,24,434.0,4.876404494382022,5.0489479746322825,6,1252.0,0.604152732020568,6,1252.0
1075.0,13,191.0,2.098901098901099,5.8178416878201356,0,580.0,0.8017042346685753,0,580.0
1080.0,21,195.0,2.0103092783505154,5.946568175259688,3,10.0,0.7744871186972335,3,10.0
1085.0,21,279.0,2.90625,5.884831509447216,2,13.0,0.7038084191811242,2,13.0
1090.0,27,396.0,4.082474226804123,5.954531666996451,2,20.0,0.7526536845811526,2,20.0
1095.0,30,527.0,5.3232323232323235,5.913124849058615,4,29.0,0.6654595586578206,4,29.0
1100.0,28,630.0,6.176470588235294,5.586759262189582,0,3.0,0.7887256807568748,0,3.0
1105.0,31,771.0,7.413461538461538,6.041325564150006,5,16.0,0.628269295659359,5,16.0
1110.0,35,937.0,9.097087378640778,5.783514976185267,9,49.0,0.5766081558049988,9,49.0
1115.0,26,802.0,8.1010101010101,5.31608322304159,4,640.0,0.5830285199502433,4,640.0
1120.0,21,702.0,7.237113402061856,5.6842376951465345,2,610.0,0.6833124848861535,2,610.0
