step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,cluster_11187974841_11245328371_11245328374_11494414328_#8more_stopped,cluster_11187974841_11245328371_11245328374_11494414328_#8more_accumulated_waiting_time,cluster_11187974841_11245328371_11245328374_11494414328_#8more_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,1,0.0,0.0,2.6582523974531798,0,0.0,0.2645221587567171,0,0.0
10.0,1,0.0,0.0,9.23935781970176,1,0.0,0.22568380258300966,1,0.0
15.0,2,2.0,0.16666666666666666,8.976422955304974,2,2.0,0.247234346211295,2,2.0
20.0,4,15.0,1.0714285714285714,9.332212759425797,4,15.0,0.20594065203004755,4,15.0
25.0,4,35.0,1.9444444444444444,10.31203648640198,4,35.0,0.2443983352144676,4,35.0
30.0,4,55.0,2.8947368421052633,12.48990428999973,4,55.0,0.2308148600182857,4,55.0
35.0,5,75.0,3.409090909090909,11.420471374290454,4,75.0,0.27666429061999065,4,75.0
40.0,2,0.0,0.0,12.096020579870613,0,41.0,0.5347078803023292,0,41.0
45.0,2,2.0,0.07692307692307693,11.179552800413168,1,2.0,0.4722379380582101,1,2.0
50.0,1,7.0,0.25,13.58778187300508,1,7.0,0.498598164444343,1,7.0
55.0,2,4.0,0.14285714285714285,14.140627926139956,1,4.0,0.5328801986774345,1,4.0
60.0,3,12.0,0.3870967741935484,12.592281199570447,1,9.0,0.32171656514522873,1,9.0
65.0,7,35.0,1.0606060606060606,13.093833502637438,4,20.0,0.3200246886889103,4,20.0
70.0,6,65.0,1.8571428571428572,12.154111695780745,3,35.0,0.40231424931738125,3,35.0
75.0,9,98.0,2.5789473684210527,10.694895819742746,5,52.0,0.38619436037482024,5,52.0
80.0,12,147.0,3.769230769230769,9.89764607386848,6,74.0,0.31786682868126437,6,74.0
85.0,14,204.0,4.975609756097561,9.30892811600441,5,99.0,0.2668790738812435,5,99.0
90.0,17,279.0,6.340909090909091,8.846161365268275,6,129.0,0.17855140629765762,6,129.0
95.0,12,191.0,4.1521739130434785,9.654577624934598,3,11.0,0.22023887071694992,3,11.0
100.0,10,103.0,2.1020408163265305,11.005065955348515,4,65.0,0.28661252361229883,4,65.0
105.0,9,56.0,1.12,12.074666197851474,6,72.0,0.2946631733058771,6,72.0
110.0,8,64.0,1.3061224489795917,11.646473374695857,8,98.0,0.28885748605950096,8,98.0
115.0,9,93.0,1.86,11.667668265841508,9,130.0,0.21454994085856055,9,130.0
120.0,14,151.0,3.0816326530612246,9.133359140439872,12,160.0,0.10643181922171213,12,160.0
125.0,17,218.0,4.36,8.186653851639978,13,225.0,0.08441451837010217,13,225.0
130.0,18,292.0,5.959183673469388,8.59220805583768,13,289.0,0.10475597421741904,13,289.0
135.0,11,189.0,3.78,9.400633099337554,8,293.0,0.142623870947719,8,293.0
140.0,13,132.0,2.588235294117647,9.405715483082798,7,217.0,0.1621476552342209,7,217.0
145.0,7,21.0,0.3888888888888889,10.795178915996704,3,157.0,0.2300891619929596,3,157.0
150.0,15,75.0,1.3157894736842106,11.502280722004802,6,200.0,0.23918157775123758,6,200.0
155.0,8,27.0,0.5094339622641509,12.868520479486296,3,185.0,0.25491586031484237,3,185.0
160.0,8,41.0,0.82,12.204108730043428,5,160.0,0.2301057387800083,5,160.0
165.0,10,38.0,0.76,9.781061885150622,4,88.0,0.22929797063324586,4,88.0
170.0,15,55.0,1.0377358490566038,9.744623578525585,9,129.0,0.22171836115840451,9,129.0
175.0,16,85.0,1.5454545454545454,10.058415198723159,7,142.0,0.27236976589238504,7,142.0
180.0,7,30.0,0.5660377358490566,10.44102736955148,2,107.0,0.26396702092137514,2,107.0
185.0,3,6.0,0.10909090909090909,12.31041253136719,1,124.0,0.2932604901814206,1,124.0
190.0,9,26.0,0.52,12.700729149988295,8,165.0,0.3002054771187869,8,165.0
195.0,9,21.0,0.39622641509433965,10.52361001045933,6,158.0,0.26065411801710536,6,158.0
200.0,15,54.0,0.9818181818181818,9.884942542937289,6,131.0,0.2700231908956437,6,131.0
205.0,5,19.0,0.36538461538461536,10.268924405199662,1,56.0,0.246541096994415,1,56.0
210.0,8,30.0,0.5660377358490566,9.939867498929424,6,80.0,0.09784150137696272,6,80.0
215.0,9,35.0,0.660377358490566,10.508805988264887,4,106.0,0.08846075961021907,4,106.0
220.0,15,94.0,1.8431372549019607,11.458519437982508,6,87.0,0.1472131149812141,6,87.0
225.0,6,61.0,1.196078431372549,11.350604959098439,1,94.0,0.19332395938080854,1,94.0
230.0,13,104.0,1.9622641509433962,11.816194611776202,7,132.0,0.23987858246248236,7,132.0
235.0,15,137.0,2.5849056603773586,10.482782521004973,8,139.0,0.24304840746440207,8,139.0
240.0,14,173.0,3.2641509433962264,11.81027409623045,5,81.0,0.32377184592952885,5,81.0
245.0,10,171.0,3.1666666666666665,11.856935435261121,2,58.0,0.3196433363957494,2,58.0
250.0,15,229.0,4.089285714285714,11.419032547795057,5,81.0,0.29423798550290997,5,81.0
255.0,19,309.0,5.327586206896552,9.741742358951608,9,106.0,0.22431629832291433,9,106.0
260.0,19,340.0,5.573770491803279,9.871190488352152,6,90.0,0.22640322904384652,6,90.0
265.0,14,357.0,5.95,9.301205700788918,2,49.0,0.311886198621333,2,49.0
270.0,12,380.0,6.440677966101695,9.771515454172649,3,53.0,0.3432171301464675,3,53.0
275.0,19,385.0,6.637931034482759,9.10332696325334,9,95.0,0.23182094211645987,9,95.0
280.0,15,136.0,2.3859649122807016,8.558087905394824,5,163.0,0.21273667094737625,5,163.0
285.0,7,25.0,0.423728813559322,10.00883637703758,3,156.0,0.23415331201545395,3,156.0
290.0,6,19.0,0.3275862068965517,10.20802793216244,1,114.0,0.2581770157899209,1,114.0
295.0,16,68.0,1.096774193548387,9.620351941761124,7,61.0,0.18029300613428897,7,61.0
300.0,23,167.0,2.6507936507936507,10.111664472300914,9,107.0,0.22748432804421945,9,107.0
305.0,25,286.0,4.333333333333333,10.83230431076507,11,156.0,0.21735071244238702,11,156.0
310.0,27,411.0,6.421875,8.633109766033932,11,207.0,0.21207669527435316,11,207.0
315.0,29,549.0,8.714285714285714,9.335171055078956,13,266.0,0.2432887944367317,13,266.0
320.0,30,695.0,10.692307692307692,10.09013938036162,14,331.0,0.27593867311979087,14,331.0
325.0,22,581.0,9.370967741935484,9.237590100072497,5,226.0,0.3200930285619031,5,226.0
330.0,21,490.0,7.538461538461538,9.079994133910034,4,135.0,0.30460712615768665,4,135.0
335.0,17,264.0,4.258064516129032,7.650714201291926,6,76.0,0.2287090514729299,6,76.0
340.0,14,89.0,1.3692307692307693,7.7646791637815875,5,161.0,0.17827089085044634,5,161.0
345.0,15,54.0,0.8059701492537313,7.515812981015084,7,163.0,0.10834969088463009,7,163.0
350.0,21,76.0,1.1343283582089552,7.559992418652695,14,299.0,0.10351308584566764,14,299.0
355.0,15,47.0,0.6911764705882353,8.804158613921828,5,277.0,0.15879244557077754,5,277.0
360.0,15,54.0,0.8307692307692308,10.298233571157505,6,264.0,0.26852965824178465,6,264.0
365.0,13,64.0,1.032258064516129,9.555972629518665,1,76.0,0.32750099180808595,1,76.0
370.0,14,59.0,0.9516129032258065,9.750367850613717,4,89.0,0.3041552612947888,4,89.0
375.0,14,57.0,0.890625,9.072632939273777,4,111.0,0.21122491713732344,4,111.0
380.0,14,43.0,0.6825396825396826,8.381282051609235,7,72.0,0.2409291646650708,7,72.0
385.0,12,68.0,1.1147540983606556,9.054563587462058,4,61.0,0.3230121570265829,4,61.0
390.0,17,131.0,2.2982456140350878,8.813318326702863,6,54.0,0.280289959992883,6,54.0
395.0,16,145.0,2.4166666666666665,8.810974214848637,2,18.0,0.26665308391091513,2,18.0
400.0,26,251.0,3.984126984126984,7.39337130869678,6,33.0,0.19163616938498085,6,33.0
405.0,33,394.0,5.96969696969697,5.79996142611237,13,85.0,0.1187272604647721,13,85.0
410.0,31,330.0,4.852941176470588,6.097891063898434,12,244.0,0.1483287318410799,12,244.0
415.0,20,264.0,4.0,7.746407095790539,4,226.0,0.2456194192724468,4,226.0
420.0,16,207.0,3.0441176470588234,8.77966998902939,5,72.0,0.23825001671904936,5,72.0
425.0,20,167.0,2.3857142857142857,9.760440538440958,12,234.0,0.22993527511781264,12,234.0
430.0,10,94.0,1.323943661971831,9.977345542962412,5,406.0,0.2404388757653935,5,406.0
435.0,7,23.0,0.34328358208955223,10.644561270791264,6,451.0,0.2985383197330358,6,451.0
440.0,10,50.0,0.7692307692307693,9.622334402442286,6,439.0,0.17495603703617593,6,439.0
445.0,13,106.0,1.7966101694915255,8.407206997834718,5,463.0,0.14366330999971463,5,463.0
450.0,15,88.0,1.4193548387096775,8.263003088947846,3,225.0,0.06459829246513414,3,225.0
455.0,18,148.0,2.276923076923077,9.011774580003362,6,29.0,0.07421846805383546,6,29.0
460.0,20,196.0,2.9696969696969697,8.800867432216174,3,35.0,0.11015906242343174,3,35.0
