step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,cluster_11187974841_11245328371_11245328374_11494414328_#8more_stopped,cluster_11187974841_11245328371_11245328374_11494414328_#8more_accumulated_waiting_time,cluster_11187974841_11245328371_11245328374_11494414328_#8more_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,1,0.0,0.0,2.1780424282245803,0,0.0,0.12474739348534494,0,0.0
10.0,1,0.0,0.0,6.544844782215659,1,0.0,0.11284117876850942,1,0.0
15.0,1,1.0,0.09090909090909091,10.175521669708473,1,1.0,0.24212593164088292,1,1.0
20.0,3,12.0,0.8571428571428571,9.86510281971473,3,12.0,0.20661954905399024,3,12.0
25.0,5,32.0,1.7777777777777777,11.091245498488892,4,32.0,0.2667368486455524,4,32.0
30.0,4,52.0,2.6,12.29274174128324,4,52.0,0.29002789478543206,4,52.0
35.0,2,0.0,0.0,10.988806313037419,1,16.0,0.38562076568060893,1,16.0
40.0,3,1.0,0.041666666666666664,10.725654488673607,0,0.0,0.4388668614683016,0,0.0
45.0,6,14.0,0.5185185185185185,9.79078703219735,3,7.0,0.23004838098398633,3,7.0
50.0,3,21.0,0.75,11.584887303759913,3,23.0,0.29333651811976247,3,23.0
55.0,3,6.0,0.20689655172413793,13.1369857848003,3,9.0,0.3918530363298949,3,9.0
60.0,6,25.0,0.7575757575757576,12.627911742402942,4,24.0,0.31685843664774177,4,24.0
65.0,7,30.0,0.8108108108108109,11.708260612158192,4,6.0,0.3066294843238007,4,6.0
70.0,6,41.0,1.025,12.785601567163955,3,10.0,0.41595441636409297,3,10.0
75.0,6,53.0,1.2619047619047619,12.400594872961099,1,8.0,0.41014354782970064,1,8.0
80.0,10,86.0,2.097560975609756,9.634284398064146,4,7.0,0.30290180713313675,4,7.0
85.0,13,88.0,1.9555555555555555,9.247992813036051,5,9.0,0.2235856725877301,5,9.0
90.0,11,46.0,0.9787234042553191,8.827988527077611,8,60.0,0.17036775325628487,8,60.0
95.0,12,78.0,1.625,10.465361056913046,12,106.0,0.17077438724637828,12,106.0
100.0,8,41.0,0.8541666666666666,10.991839997357138,6,103.0,0.21350603245625396,6,103.0
105.0,6,26.0,0.5531914893617021,11.730768331948772,3,92.0,0.28291551755953,3,92.0
110.0,7,45.0,0.9,12.239243696815029,3,84.0,0.3314116916343605,3,84.0
115.0,9,48.0,0.9795918367346939,12.60029924740684,1,61.0,0.3457078237021325,1,61.0
120.0,11,38.0,0.7755102040816326,11.05917798411877,6,35.0,0.1461070151700231,6,35.0
125.0,8,48.0,1.0,11.21650802616216,7,93.0,0.13002522592832752,7,93.0
130.0,7,21.0,0.4375,10.39565752328565,4,81.0,0.1376893301520578,4,81.0
135.0,10,39.0,0.8478260869565217,9.965050949116977,5,74.0,0.13310227331992422,5,74.0
140.0,10,54.0,1.2,9.153846845558595,3,37.0,0.17742255324170775,3,37.0
145.0,14,110.0,2.3404255319148937,9.714051119712272,3,35.0,0.30001267668595977,3,35.0
150.0,12,153.0,3.1875,10.731846293352206,2,33.0,0.3349293414546849,2,33.0
155.0,11,148.0,3.0833333333333335,10.986280668658878,2,18.0,0.40529767580020415,2,18.0
160.0,5,62.0,1.3191489361702127,10.860599437268318,0,52.0,0.4431874857890861,0,52.0
165.0,4,7.0,0.14,10.568285144921704,2,103.0,0.34094512991153053,2,103.0
170.0,8,35.0,0.7142857142857143,10.26436580813484,4,112.0,0.3223774224840762,4,112.0
175.0,12,67.0,1.3673469387755102,9.681490154240358,4,63.0,0.2770758087147804,4,63.0
180.0,11,64.0,1.2307692307692308,10.172806212285128,3,14.0,0.257379280809849,3,14.0
185.0,7,32.0,0.6153846153846154,12.28656394554332,1,59.0,0.3197571581873791,1,59.0
190.0,7,25.0,0.5102040816326531,13.183960034571633,4,116.0,0.4022614166728887,4,116.0
195.0,9,49.0,0.9245283018867925,11.94846839593303,5,139.0,0.3953342562539517,5,139.0
200.0,11,44.0,0.8,11.105442069481432,1,71.0,0.4142028433490426,1,71.0
205.0,14,95.0,1.6964285714285714,9.330920773171998,4,16.0,0.23319178205183894,4,16.0
210.0,20,158.0,2.8214285714285716,7.454012309337346,8,58.0,0.09545901590783847,8,58.0
215.0,19,158.0,2.7719298245614037,8.267411837186964,9,150.0,0.0705729242094611,9,150.0
220.0,16,100.0,1.7241379310344827,9.728026247313071,10,258.0,0.13059525489970558,10,258.0
225.0,8,40.0,0.7017543859649122,10.342678940550321,4,264.0,0.21930290154811782,4,264.0
230.0,15,66.0,1.0819672131147542,9.78062742587106,5,150.0,0.21450993156856601,5,150.0
235.0,19,104.0,1.6,9.932746055925733,10,112.0,0.2092909592770046,10,112.0
240.0,18,151.0,2.359375,10.644208741869782,6,128.0,0.29194918007055964,6,128.0
245.0,25,217.0,3.5,9.734652360957181,5,91.0,0.34158915450458804,5,91.0
250.0,26,335.0,5.403225806451613,10.446527593999308,5,79.0,0.4221419879308571,5,79.0
255.0,18,350.0,5.737704918032787,11.565640892793654,0,51.0,0.6424387461942074,0,51.0
260.0,12,208.0,3.5254237288135593,9.522264948319123,2,24.0,0.34575612693466073,2,24.0
265.0,14,144.0,2.440677966101695,9.26837348616255,2,52.0,0.3294322723267229,2,52.0
270.0,17,88.0,1.5172413793103448,9.204072174740022,4,68.0,0.36290813560387475,4,68.0
275.0,15,114.0,1.9,8.644836754500346,2,26.0,0.28958665889418045,2,26.0
280.0,18,163.0,2.76271186440678,9.760943478974667,4,33.0,0.33694783978397014,4,33.0
285.0,15,113.0,1.9482758620689655,9.066368166135051,3,28.0,0.2954447061488872,3,28.0
290.0,19,119.0,2.016949152542373,10.157037124276554,5,61.0,0.3128506422711183,5,61.0
